# Visuais - GERADO por docs/gerar-visuais.py
# id	aegis	slot	view	nome_ptbr	latam	no_cliente	chao	vestido	veredito
20450	C_Gram_Peony	topo	1453	[Visual] Chapéu Multiclasse	sim	sim	ok	ok	PRONTO
20451	C_Sky_Of_Memory	topo	1454	[Visual] Quepe da Estrela	sim	sim	ok	ok	PRONTO
20452	C_berry_Prince_Crown	topo	1455		nao	nao	?	?	SEM TEXTO PTBR
20453	C_Hat_Of_Bundle	topo	108	[Visual] Fardo de Roupas	sim	sim	ok	ok	PRONTO
20454	C_Headgear_Of_Queen	topo	164	[Visual] Rainha das Serpentes	sim	sim	ok	ok	PRONTO
20455	C_Republic_Hat	topo	1458	[Visual] Quepe da República	sim	sim	ok	ok	PRONTO
20456	C_Combat_Vestige	topo	1460	[Visual] Vestígios de Combate	sim	sim	ok	ok	PRONTO
20457	C_Feather_Fluttering	baixo	1461	[Visual] Penas Coloridas	sim	sim	ok	ok	PRONTO
20458	C_Wild_Poring_Rider	topo	1422	[Visual] Poring da Rosa Selvagem	sim	sim	ok	ok	PRONTO
20459	C_Valhalla_Idol	meio	1423	[Visual] Coroa Colorida	sim	sim	ok	ok	PRONTO
20460	C_Thornbush_Hairband	topo	921	[Visual] Tiara de Rosas Espinhosas	sim	sim	ok	ok	PRONTO
20461	C_93_BloodyWing	meio	1037		nao	nao	falta	falta	SEM TEXTO PTBR
20462	C_Cat_Ears_Cape	baixo	1464		nao	nao	?	?	SEM TEXTO PTBR
20463	C_Two_Tone_Beret	topo	1465	[Visual] Boina Duplo-Tom	sim	sim	ok	ok	PRONTO
20464	C_Monochrome_RibbonHat	topo	1466	[Visual] Lacinhos Monocromáticos	sim	sim	ok	ok	PRONTO
20465	C_Glasses_Without_Lens	meio	1467		nao	nao	?	?	SEM TEXTO PTBR
20466	C_Crimson_Ribbon	topo	1468		nao	nao	?	?	SEM TEXTO PTBR
20467	C_Elemental_Crown	topo	1219		nao	nao	?	?	SEM TEXTO PTBR
20468	C_Youinone_Mask	topo+meio+baixo	1462	[Visual] Máscara da Gorila Chita	sim	sim	ok	ok	PRONTO
20469	C_Bogy_Horn	topo	554		nao	nao	?	?	SEM TEXTO PTBR
20470	C_SweetChocolate_Hat	topo	1469	[Visual] Choco-elmo	sim	sim	ok	ok	PRONTO
20471	C_Tulip_Hairpin	topo	161		nao	nao	?	?	SEM TEXTO PTBR
20472	C_Helm_Of_Angel	topo	110	[Visual] Elmo do Anjo	sim	sim	ok	ok	PRONTO
20473	C_Mine_Helm	topo	116		nao	nao	?	?	SEM TEXTO PTBR
20474	C_Banana_Hat	topo	197		nao	nao	?	?	SEM TEXTO PTBR
20475	C_Bridal_Ribbon	topo	790		nao	nao	?	?	SEM TEXTO PTBR
20476	C_Costume01_L	baixo	1724		nao	nao	?	?	SEM TEXTO PTBR
20477	C_Costume02_L	topo	1599		nao	nao	?	?	SEM TEXTO PTBR
20478	C_Costume03_L	topo	1600		nao	nao	?	?	SEM TEXTO PTBR
20479	C_Costume04_L	meio	1723		nao	nao	?	?	SEM TEXTO PTBR
20480	C_Costume05_L	topo	1601		nao	nao	?	?	SEM TEXTO PTBR
20481	C_Mask_of_Ifrit	topo+meio+baixo	421	[Visual] Máscara de Ifrit	sim	sim	ok	ok	PRONTO
20482	C_Heaven_Cage	topo	1286		nao	nao	?	?	SEM TEXTO PTBR
20483	C_Butterfly_Barrettes	topo	1027		nao	nao	?	?	SEM TEXTO PTBR
20484	C_Sunflower_Hairpin	topo	186		nao	nao	?	?	SEM TEXTO PTBR
20485	C_Maneater_Flower_Hp	topo	852		nao	nao	?	?	SEM TEXTO PTBR
20486	C_Twin_Margaret	meio	1472		nao	nao	?	?	SEM TEXTO PTBR
20487	C_Floral_Waltz	baixo	1473	[Visual] Valsa da Primavera	sim	sim	ok	ok	PRONTO
20488	C_Pope_Ribbon	meio	1474		nao	nao	?	?	SEM TEXTO PTBR
20489	C_Pope_Crown	topo	1475		nao	nao	?	?	SEM TEXTO PTBR
20490	C_Full_Bloom_Hp_Blue	topo	1476	[Visual] Presilha Lírio Azul	sim	sim	ok	ok	PRONTO
20491	C_Laser_Of_Eagle	topo	1424	[Visual] Tiara da Pontaria	sim	sim	ok	ok	PRONTO
20492	C_Whistle	baixo	1017		nao	nao	?	?	SEM TEXTO PTBR
20493	C_Wing_Headphone	meio	1347		nao	nao	?	?	SEM TEXTO PTBR
20494	C_Ufo_Poring_Hat	topo	1017	[Visual] Poring OVNI	sim	sim	ok	ok	PRONTO
20495	C_Quati_Hat_J	topo	527	[Visual] Quati Preguiçoso	sim	sim	ok	ok	PRONTO
20496	C_Black_Shiba_Inu_Hat	topo	894	[Visual] Chapéu Serumaninho	sim	sim	ok	ok	PRONTO
20497	C_Umbala_Spirit	baixo	675		nao	nao	ok	ok	SEM TEXTO PTBR
20498	C_Elephant_Hat	topo	215	[Visual] Elefante Fofinho	sim	sim	ok	ok	PRONTO
20499	C_Cat_Ear_Hat	topo	1479	[Visual] Cartola da Pata de Gato	sim	sim	ok	ok	PRONTO
20500	T_Archangel_Wing	capa	1		nao	nao	?	?	SEM TEXTO PTBR
20501	C_Mechanic_Wing	capa	11		nao	nao	?	?	SEM TEXTO PTBR
20502	C_Devil_Wing	capa	12	[Visual] Asa de Morcego Mutante	sim	nao	ok	falta	SEM SPRITE
20503	C_Bag_Of_Antonio	capa	13		nao	nao	?	?	SEM TEXTO PTBR
20504	C_Cupid_Wing_Pink	capa	14		nao	nao	?	?	SEM TEXTO PTBR
20505	C_Cupid_Wing_Skyblue	capa	15		nao	nao	?	?	SEM TEXTO PTBR
20506	C_Invisible_Manteau	capa		[Visual] Manto Invisível	sim	nao	ok	falta	SEM VIEW
20507	C_Poring_Bag	capa	16	[Visual] Mochila de Poring	sim	nao	ok	falta	SEM SPRITE
20508	C_Poster_Girl_Hat	topo	1446		nao	nao	?	?	SEM TEXTO PTBR
20509	C_Wings_of_Uriel	capa	17	[Visual] Asas de Uriel	sim	nao	ok	falta	SEM SPRITE
20510	C_SwordWing	capa	19	[Visual] Asas das Mil Lâminas	sim	nao	ok	falta	SEM SPRITE
20511	C_Blue_Fairy_Wing	capa	21		nao	nao	?	?	SEM TEXTO PTBR
20512	C_Bravery_Bag	capa	2	[Visual] Mochila de Caça	sim	nao	ok	falta	SEM SPRITE
20513	C_EXE_Backpack	capa	22		nao	nao	?	?	SEM TEXTO PTBR
20514	C_Thanatos_Sword	capa	23	[Visual] Espada de Thanatos	sim	sim	ok	ok	PRONTO
20515	C_Magic_Circle	capa	ef55	[Visual] Círculo de Conjuração	sim	sim	ok	efeito	PRONTO
20516	C_Wings_of_Michael	capa	24		nao	nao	?	?	SEM TEXTO PTBR
20517	C_GiantCatBag_TW	capa	25		nao	nao	?	?	SEM TEXTO PTBR
20518	C_Gerhard_Von_Devi_Bag	capa	27	[Visual] Mochila de Deviruchi	sim	nao	falta	ok	SEM SPRITE
20519	C_Full_BloomCherry_Tree	capa	ef78	[Visual] Aura de Folhas de Outono	sim	sim	ok	efeito	PRONTO
20520	C_Costume07_L	capa	ef78		nao	nao	?	?	SEM TEXTO PTBR
20521	C_BlackCatBag_TW	capa	26	[Visual] Miau-chila de Bichano Preto	sim	nao	falta	falta	SEM SPRITE
20522	C_Blessings_Of_Soul	capa	ef79	[Visual] Miaura	sim	sim	ok	efeito	PRONTO
20523	C_2018_RTC_Cape_TW	capa	28		nao	nao	?	?	SEM TEXTO PTBR
20524	C_Shining_Angel_Wing	capa	ef84	[Visual] Asas Holográficas	sim	nao	falta	efeito	SEM ARTE DE EFEITO
20525	C_Bloody_Wing	capa	33	[Visual] Asas de Ofanim	sim	sim	ok	ok	PRONTO
20526	C_BlueAngeling_Wing	capa	34	[Visual] Asas Delicadas de Arcanjo	sim	sim	ok	ok	JA TEM
20527	C_PinkButterfly_Wing	capa	35		nao	nao	?	?	SEM TEXTO PTBR
20528	C_GoldButterfly_Wing	capa	36	[Visual] Asas Douradas da Borboleta	sim	sim	ok	ok	PRONTO
20529	C_2018_RTC_Cape_ROS	capa	28		nao	nao	?	?	SEM TEXTO PTBR
20530	C_Wings_of_Gabriel	capa	37		nao	nao	?	?	SEM TEXTO PTBR
20531	C_Invisible_Manteau_TW	capa			nao	nao	?	?	SEM VIEW
20532	C_Exploding_Wave_Sca_V	capa	ef22		nao	nao	?	?	SEM TEXTO PTBR
20533	C_PinkButterfly_Wing_T	capa	38		nao	nao	?	?	SEM TEXTO PTBR
20534	C_GiantCatBag_JP	capa	25		nao	nao	?	?	SEM TEXTO PTBR
20535	C_Digital_Space	capa	ef86	[Visual] Holograma Futurista	sim	sim	ok	efeito	SEM ARTE DE EFEITO
20536	C_Violet_Halo	capa	39		nao	nao	?	?	SEM TEXTO PTBR
20537	C_Maple_Which_Falls_Rd	capa	ef88	[Visual] Folhas Dançantes	sim	nao	falta	efeito	SEM ARTE DE EFEITO
20538	C_Magic_Circle_Rainbow	capa	ef89	[Visual] Círculo Arco-íris	sim	sim	ok	efeito	PRONTO
20539	C_CherryFesRibbon_TW	capa	40		nao	nao	?	?	SEM TEXTO PTBR
20540	C_SnackParty_TW	capa	ef78		nao	nao	?	?	SEM TEXTO PTBR
20541	C_AngelRibbonWing_TW	capa	42	[Visual] Asas Etéreas	sim	sim	ok	ok	PRONTO
20542	C_BlackBearBackpack_TW	capa	43		nao	nao	?	?	SEM TEXTO PTBR
20543	C_Halloween_Poring_Bag	capa	44	[Visual] Mochila de Poring Assombrado	sim	sim	ok	ok	PRONTO
20544	C_Gold_Shower_J	capa	ef47		nao	nao	?	?	SEM TEXTO PTBR
20545	C_Chrismas_Tree	capa	45	[Visual] Asas de Natal	sim	sim	ok	ok	PRONTO
20546	C_Backside_Ribbon_Bell	capa	46	[Visual] Sino Espalhafatoso	sim	sim	ok	ok	PRONTO
20547	C_Ghost_Effect	capa	ef95	[Visual] Mil e Uma Assombrações	sim	nao	falta	efeito	SEM ARTE DE EFEITO
20548	C_Popping_Poring_Aura	capa	ef96	[Visual] Aura de Poring	sim	sim	ok	efeito	PRONTO
20549	C_99LV_Royal_Guard_Blue	capa	ef99	[Visual] Aura Cerúlea do Iniciante	sim	nao	falta	efeito	SEM ARTE DE EFEITO
20550	C_99LV_Warlock_Violet	capa	ef100	[Visual] Aura Púrpura do Iniciante	sim	nao	falta	efeito	SEM ARTE DE EFEITO
20551	C_99LV_Sorcerer_LBlue	capa	ef101	[Visual] Aura Azul do Iniciante	sim	nao	falta	efeito	SEM ARTE DE EFEITO
20552	C_99LV_Ranger_Green	capa	ef102	[Visual] Aura de Energia Verde	sim	nao	falta	efeito	SEM ARTE DE EFEITO
20553	C_99LV_Minstrel_Pink	capa	ef103	[Visual] Aura Rosa do Iniciante	sim	nao	falta	efeito	SEM ARTE DE EFEITO
20554	C_99LV_Archbishop_White	capa	ef104	[Visual] Aura Invernal do Iniciante	sim	nao	falta	efeito	SEM ARTE DE EFEITO
20555	C_99LV_Guill_Silver	capa	ef105	[Visual] Aura Prateada do Iniciante	sim	nao	falta	efeito	SEM ARTE DE EFEITO
20556	C_99LV_ShadowC_Black	capa	ef106	[Visual] Aura Negra do Iniciante	sim	nao	falta	efeito	SEM ARTE DE EFEITO
20557	C_99LV_Mechanic_Gold	capa	ef107	[Visual] Aura Dourada do Iniciante	sim	nao	falta	efeito	SEM ARTE DE EFEITO
20558	C_99LV_Genetic_YGreen	capa	ef108	[Visual] Aura Esmeralda do Iniciante	sim	nao	falta	efeito	SEM ARTE DE EFEITO
20559	C_160LV_Rune_Red	capa	ef109	[Visual] Aura Escarlate	sim	sim	ok	efeito	SEM ARTE DE EFEITO
20560	C_160LV_Royal_G_Blue	capa	ef110	[Visual] Aura Lazuli	sim	sim	ok	efeito	SEM ARTE DE EFEITO
20561	C_160LV_Warlock_Violet	capa	ef111	[Visual] Aura Púrpura	sim	sim	ok	efeito	SEM ARTE DE EFEITO
20562	C_160LV_Sorcerer_LBlue	capa	ef112	[Visual] Aura Azul	sim	nao	falta	efeito	SEM ARTE DE EFEITO
20563	C_160LV_Ranger_Green	capa	ef113		nao	nao	?	?	SEM TEXTO PTBR
20564	C_160LV_Minstrel_Pink	capa	ef114	[Visual] Aura Maligna	sim	sim	ok	efeito	SEM ARTE DE EFEITO
20565	C_160LV_Archb_White	capa	ef115	[Visual] Aura Trovejante	sim	sim	ok	efeito	SEM ARTE DE EFEITO
20566	C_160LV_Guill_Silver	capa	ef116	[Visual] Aura Argêntea	sim	nao	falta	efeito	SEM ARTE DE EFEITO
20567	C_160LV_ShadowC_Black	capa	ef117	[Visual] Aura Gótica	sim	nao	falta	efeito	SEM ARTE DE EFEITO
20568	C_160LV_Mechanic_Gold	capa	ef118	[Visual] Aura Dourada	sim	sim	ok	efeito	SEM ARTE DE EFEITO
20569	C_160LV_Genetic_YGreen	capa	ef119	[Visual] Aura Esmeralda	sim	sim	ok	efeito	SEM ARTE DE EFEITO
20570	C_HeartChocoBag	capa	47	[Visual] Mochila de Chocolate	sim	sim	ok	ok	PRONTO
20571	C_Valkyrie_Wing	capa	48	[Visual] Voo das Valquírias	sim	sim	ok	ok	PRONTO
20572	C_WingOfHeart	capa	50	[Visual] Liberdade Amorosa	sim	sim	ok	ok	PRONTO
20573	C_VioletHalo	capa	39		nao	nao	?	?	SEM TEXTO PTBR
20574	C_School_Bag_RD	capa	51	[Visual] Mochila do Aluno Rebelde	sim	sim	ok	ok	PRONTO
20575	C_School_Bag_BL	capa	52	[Visual] Mochila do Aluno Esperto	sim	sim	ok	ok	PRONTO
20576	C_Cat_Fork	capa	53		nao	nao	?	?	SEM TEXTO PTBR
20577	C_Balloon_Wing	capa	54	[Visual] Borboleta de Balão	sim	sim	ok	ok	PRONTO
20578	C_Wings_Of_Raguel	capa	56	[Visual] Asas de Raquel	sim	sim	ok	ok	PRONTO
20579	C_Wings_Of_Raphael	capa	57	[Visual] Asas de Raphael	sim	sim	ok	ok	PRONTO
20580	C_Heart_Wing_Backpack	capa	58		nao	nao	?	?	SEM TEXTO PTBR
20581	C_Soldier_Backpack	capa	59	[Visual] Mochila Militar	sim	nao	falta	falta	SEM SPRITE
20582	C_T_Bear_Bag	capa	60	[Visual] Mochila do Pimpão	sim	sim	ok	ok	PRONTO
20583	C_Magic_Star_TW	capa	ef85		nao	nao	?	?	SEM TEXTO PTBR
20584	C_Big_Foxtail	capa	62	[Visual] Cauda de Arbusto	sim	sim	ok	ok	PRONTO
20585	C_Ru_Bear_Bag	capa	63	[Visual] Mochilurso	sim	nao	falta	falta	SEM SPRITE
20586	C_Loli_Ruri_Moon	capa	64	[Visual] Brilho da Lua Crescente	sim	sim	ok	ok	PRONTO
20587	C_Light_Darkness_Wing	capa	20		nao	nao	?	?	SEM TEXTO PTBR
20588	C_Nifl_Bloom	capa	65	[Visual] Vassoura da Bruxa	sim	sim	ok	ok	PRONTO
20589	C_Gimmick_One_Feather	capa	66	[Visual] Asa Mecânica	sim	sim	ok	ok	PRONTO
20590	C_Evil_Druid_Cross	capa	67	[Visual] Cruz do Druida Maligno	sim	sim	ok	ok	PRONTO
20591	C_Bow_On_the_Back	capa	68	[Visual] Arco da Coragem	sim	sim	ok	ok	PRONTO
20592	C_Santa_Backpack	capa	70	[Visual] Bolsa de Brinquedos	sim	sim	ok	ok	PRONTO
20593	C_Ice_Wing	capa	71	[Visual] Asas das Lágrimas de Gelo	sim	sim	ok	ok	PRONTO
20594	C_Big_Ribbon_Cloak	capa	76	[Visual] Laço Pomposo	sim	sim	ok	ok	PRONTO
20595	C_School_Bag_RD_E	capa	51	[Visual] Mochila Estudantil Vermelha	sim	sim	ok	ok	PRONTO
20596	C_BlackBear_Back_TW	capa	81		nao	nao	?	?	SEM TEXTO PTBR
20597	C_Evil_Scythe	capa	79	[Visual] Foice Maligna	sim	sim	ok	ok	PRONTO
20598	C_GiantCatBag_JP_BL	capa	80		nao	nao	?	?	SEM TEXTO PTBR
20599	C_Sakura_Wing	capa	83	[Visual] Asas de Sakura	sim	sim	ok	ok	PRONTO
20600	Fantastic_Aura	capa			nao	nao	?	?	SEM VIEW
20601	C_99LV_Rune_Red	capa	ef98	[Visual] Aura Carmesim do Iniciante	sim	nao	falta	efeito	SEM ARTE DE EFEITO
20602	C_Seraphim_Wing_TW	capa	84	[Visual] Voo dos Jotun	sim	sim	ok	ok	PRONTO
20603	C_P_Ulysses_Feather	capa	85	[Visual] Asas Camaleônicas	sim	sim	ok	ok	PRONTO
20604	C_Blessed_Veil	capa	86	[Visual] Véu Abençoado	sim	sim	ok	ok	PRONTO
20605	C_Leaf_Umbrella	capa	87	[Visual] Folha-chuva	sim	sim	ok	ok	PRONTO
20606	C_Golden_Angel_Wing	capa	5		nao	nao	?	?	SEM TEXTO PTBR
20607	C_Baldr_Wing_TW	capa	91	[Visual] Voo de Baldur	sim	sim	ok	ok	PRONTO
20608	C_99LV_Star_E_MBlue	capa	ef143	[Visual] Aura Anil do Iniciante	sim	nao	falta	efeito	SEM ARTE DE EFEITO
20609	C_160LV_Star_E_MBlue	capa	ef144	[Visual] Aura Anil	sim	nao	falta	efeito	SEM ARTE DE EFEITO
20610	C_99LV_Soul_R_Gray	capa	ef145		nao	nao	?	?	SEM TEXTO PTBR
20611	C_160LV_Soul_R_Gray	capa	ef146		nao	nao	?	?	SEM TEXTO PTBR
20612	C_Ten_G_Shield_TW	capa	90	[Visual] Escudo de Oridecon	sim	nao	falta	falta	SEM SPRITE
20613	C_Wing_Of_Spider	capa	101	[Visual] Pernas de Aranha	sim	sim	ok	ok	PRONTO
20614	C_Kyel_hyre_Ulti_TW	capa	102		nao	nao	?	?	SEM TEXTO PTBR
20615	C_School_Bag_BU	capa	105	[Visual] Mochila Estudantil Azul	sim	sim	ok	ok	PRONTO
20616	C_School_Bag_PU	capa	119		nao	nao	?	?	SEM TEXTO PTBR
20617	C_Wing_Of_Eutaxy	capa	120		nao	nao	?	?	SEM TEXTO PTBR
20618	C_Big_B_Rabbit	capa	133	[Visual] Mochila de Coelho Angorá 	sim	sim	ok	ok	PRONTO
20619	C_Phaya_Ploeng_Suriyan	capa	150	[Visual] Asas de Himavanta	sim	nao	falta	falta	SEM SPRITE
20620	C_Songkran_Watergun	capa	174		nao	nao	?	?	SEM TEXTO PTBR
20621	C_Dark_Lord_Manteau	capa	175	[Visual] Manto do Lorde das Trevas	sim	nao	falta	falta	SEM SPRITE
20622	C_2023RTC_S_Robe1	capa	181		nao	nao	?	?	SEM TEXTO PTBR
20623	C_2023RTC_S_Robe2	capa	182		nao	nao	?	?	SEM TEXTO PTBR
20624	C_2023RTC_S_Robe3	capa	183		nao	nao	?	?	SEM TEXTO PTBR
20625	C_ROS2023_Cape_1	capa	197		nao	nao	?	?	SEM TEXTO PTBR
20626	C_ROS2023_Cape_2	capa	198		nao	nao	?	?	SEM TEXTO PTBR
20627	C_Pitaya_R_Bag	capa	245	[Visual] Cesta de Pitaya Vermelha	sim	nao	falta	falta	SEM SPRITE
20628	C_Pitaya_B_Bag	capa	246	[Visual] Cesta de Pitaya Azul	sim	nao	falta	falta	SEM SPRITE
20629	C_Pitaya_Y_Bag	capa	247	[Visual] Cesta de Pitaya Amarela	sim	nao	falta	falta	SEM SPRITE
20727	Brilliant_Golden_Wings	capa	5		nao	nao	?	?	SEM TEXTO PTBR
20737	C_Kirin_Wing	capa	6	[Visual] Asas de Pavão Roxo	sim	nao	ok	falta	SEM SPRITE
20746	C_Rudra_Wing	capa	8	[Visual] Visual de Asas da Fênix	sim	nao	ok	falta	SEM SPRITE
20761	C_Wing_Of_Happiness	capa	9	[Visual] Visual de Asas de Alfheim	sim	nao	ok	falta	SEM SPRITE
20762	C_GreatDevilWing	capa	10	[Visual] Asas do Tormento	sim	nao	ok	falta	SEM SPRITE
20763	C_Amistr_Bag	capa	4		nao	nao	ok	falta	SEM TEXTO PTBR
20764	C_Fallen_Angel_Wing	capa	3		nao	nao	?	?	SEM TEXTO PTBR
20765	C_Archangel_Wing	capa	1		nao	nao	?	?	SEM TEXTO PTBR
20798	GrimReaper_Protection	baixo	1450	[Visual] Traje do Ceifeiro	sim	sim	ok	ok	PRONTO
20985	C_Gourd_bottle_J	capa	82		nao	nao	?	?	SEM TEXTO PTBR
20987	C_Heart_Wing_Bag_J	capa	58	[Visual] Mochila de Angeling	sim	nao	falta	falta	SEM SPRITE
20988	C_Mechanical_Butterfly	capa	92	[Visual] Asas Mecânicas de Borboleta	sim	sim	ok	ok	PRONTO
20989	C_Mainspring_Screw	capa	93	[Visual] Parafuso de Corda	sim	sim	ok	ok	PRONTO
20990	C_Rotating_Gears	capa		[Visual] Capa de Engrenagens	sim	nao	ok	falta	SEM VIEW
20992	C_Fairy_Of_Eden	capa	95	[Visual] Asas do Paraíso	sim	nao	falta	falta	SEM SPRITE
21200	C_Tear_Drop	meio+baixo	767		nao	nao	?	?	SEM TEXTO PTBR
21202	C_Eat_Coin	meio+baixo	1869	[Visual] Porquinho	sim	sim	ok	ok	PRONTO
21206	C_Nut_Cracker	meio+baixo	1991		nao	nao	?	?	SEM TEXTO PTBR
21207	C_bullhead	meio+baixo	2078	[Visual] Máscara de Minorous	sim	sim	ok	ok	PRONTO
21300	C_Guardian_Lion_Mask	topo+meio	231		nao	nao	?	?	SEM TEXTO PTBR
21400	C_Bluedragon	topo+meio+baixo	2494		nao	nao	?	?	SEM TEXTO PTBR
31027	C_Pretty_Bear	topo	1480	[Visual] Orelhas de Urso Enfeitadas	sim	sim	ok	ok	PRONTO
31028	C_Black_Cat_Hood	topo	1481	[Visual] Sobrepeliz de Gatinho	sim	sim	ok	ok	PRONTO
31029	C_Pig_Nose	baixo	1482	[Visual] Fuça de Porco	sim	sim	ok	ok	PRONTO
31030	C_Tiger_Face	topo+meio+baixo	483		nao	nao	falta	ok	SEM TEXTO PTBR
31031	C_Tare_Pope_Casual	topo	1483		nao	nao	?	?	SEM TEXTO PTBR
31032	C_Tare_Luwmin	topo	1484		nao	nao	?	?	SEM TEXTO PTBR
31033	C_BelieversCap	topo+baixo	1485		nao	nao	?	?	SEM TEXTO PTBR
31034	C_Pirate_Bandana	topo	592		nao	nao	?	?	SEM TEXTO PTBR
31035	C_Bankruptcy_Of_Heart	topo	107		nao	nao	?	?	SEM TEXTO PTBR
31036	C_Satto_Hat	topo	227	[Visual] Chapéu de Ministro	sim	sim	ok	ok	PRONTO
31037	C_Beret	topo	226		nao	nao	?	?	SEM TEXTO PTBR
31038	C_Cheks_Vandana	topo	1174		nao	nao	?	?	SEM TEXTO PTBR
31039	C_Kings_Crown	topo	1491		nao	nao	?	?	SEM TEXTO PTBR
31040	C_Magical_Feather	topo	1279	[Visual] Tiara das Plumas Mágicas	sim	sim	ok	ok	PRONTO
31041	C_Cat_Lace_Hairband	topo	816	[Visual] Faixa de Gatinhos	sim	sim	ok	ok	PRONTO
31042	C_Survive_Circlet	topo	1220	[Visual] Diadema Delicado	sim	sim	ok	ok	PRONTO
31043	C_Ribbon_White	topo	248		nao	nao	ok	ok	SEM TEXTO PTBR
31044	C_Pink_Drooping_Kitty	topo	276		nao	nao	ok	ok	SEM TEXTO PTBR
31045	C_Blue_Rear_Ribbon	baixo	1492	[Visual] Laço Azul Delicado	sim	sim	ok	ok	PRONTO
31046	C_White_Rose_Princess	topo	1493	[Visual] Diadema de Rosas Brancas	sim	sim	ok	ok	PRONTO
31047	C_First_Love_Cheek	meio	1494	[Visual] Bochechas da Paixão	sim	sim	ok	ok	PRONTO
31048	C_White_Lily_Balck	topo	1495	[Visual] Par de Lírios	sim	sim	ok	ok	PRONTO
31049	C_Marin_Crown	topo	948		nao	nao	?	?	SEM TEXTO PTBR
31050	C_Flower_Poring_Hat	topo	1236		nao	nao	?	?	SEM TEXTO PTBR
31051	C_HappySummer_SunVisor	topo	1496		nao	nao	?	?	SEM TEXTO PTBR
31052	C_Alchemist_Mask	topo+meio+baixo	1497	[Visual] Máscara do Alquimista	sim	sim	ok	ok	PRONTO
31053	C_King_Tiger_Doll_Hat	topo	495	[Visual] O Tigre Sábio	sim	sim	ok	ok	PRONTO
31054	C_Sting_Hat	topo	504	[Visual] Chapéu do Sting Vitorioso	sim	sim	ok	ok	PRONTO
31055	C_Poring_Soap_Pipe	baixo	1499	[Visual] Sopra-Poring de Sabão	sim	sim	ok	ok	PRONTO
31056	C_Exploding_Wave_Red	meio	ef46		nao	nao	ok	efeito	SEM TEXTO PTBR
31057	C_Eremes_Scarf_Black	baixo	1501	[Visual] Cachecol Preto do Eremes	sim	sim	ok	ok	PRONTO
31058	C_Gelato_Hat	topo	777	[Visual] Napolitano	sim	sim	ok	ok	PRONTO
31059	C_Sailor_Hat	topo	798	[Visual] Quepe do Marinheiro	sim	sim	ok	ok	PRONTO
31060	C_Starfish_Headband	topo	793	[Visual] Tiara do Mar	sim	sim	ok	ok	PRONTO
31061	C_Forceps_Hairpin	topo	470	[Visual] Presilhas de Vadon	sim	sim	ok	ok	PRONTO
31062	C_Eleanor_Wig	topo	1502	[Visual] Peruca de Eleanor	sim	sim	ok	ok	PRONTO
31063	C_Hair_Bun_BU	baixo	1503	[Visual] Coque Oceano	sim	sim	ok	ok	PRONTO
31064	C_Hair_Bun_RD	baixo	1504	[Visual] Coque Labareda	sim	sim	ok	ok	PRONTO
31065	C_Hair_Bun_YL	baixo	1505	[Visual] Coque Áureo	sim	sim	ok	ok	PRONTO
31066	C_Hair_Bun_GN	baixo	1506	[Visual] Coque Primavera	sim	sim	ok	ok	PRONTO
31067	C_Hair_Bun_BL	baixo	1507	[Visual] Coque Trevoso	sim	sim	ok	ok	PRONTO
31068	C_Hair_Bun_WH	baixo	1508	[Visual] Coque Puro	sim	sim	ok	ok	PRONTO
31069	C_Hair_Bun_OM	baixo	1509	[Visual] Coque Castanho	sim	sim	ok	ok	PRONTO
31070	C_Hair_Bun_PP	baixo	1510	[Visual] Coque Místico	sim	sim	ok	ok	PRONTO
31071	C_Roll_Twin_BU	baixo	1511		nao	nao	?	?	SEM TEXTO PTBR
31072	C_Roll_Twin_RD	baixo	1512		nao	nao	?	?	SEM TEXTO PTBR
31073	C_Roll_Twin_YL	baixo	1513		nao	nao	?	?	SEM TEXTO PTBR
31074	C_Roll_Twin_GN	baixo	1514		nao	nao	?	?	SEM TEXTO PTBR
31075	C_Roll_Twin_BL	baixo	1515		nao	nao	?	?	SEM TEXTO PTBR
31076	C_Roll_Twin_WH	baixo	1516		nao	nao	?	?	SEM TEXTO PTBR
31077	C_Roll_Twin_OM	baixo	1517		nao	nao	?	?	SEM TEXTO PTBR
31078	C_Roll_Twin_PP	baixo	1518		nao	nao	?	?	SEM TEXTO PTBR
31079	C_Long_Pony_BU	baixo	1519		nao	nao	?	?	SEM TEXTO PTBR
31080	C_Long_Pony_RD	baixo	1520		nao	nao	?	?	SEM TEXTO PTBR
31081	C_Long_Pony_YL	baixo	1521		nao	nao	?	?	SEM TEXTO PTBR
31082	C_Long_Pony_GN	baixo	1522		nao	nao	?	?	SEM TEXTO PTBR
31083	C_Long_Pony_BL	baixo	1523		nao	nao	?	?	SEM TEXTO PTBR
31084	C_Long_Pony_WH	baixo	1524		nao	nao	?	?	SEM TEXTO PTBR
31085	C_Long_Pony_OM	baixo	1525		nao	nao	?	?	SEM TEXTO PTBR
31086	C_Long_Pony_PP	baixo	1526		nao	nao	?	?	SEM TEXTO PTBR
31087	C_Dwarf_Beard	baixo	1349	[Visual] Barba Viking	sim	sim	ok	ok	PRONTO
31088	C_Mad_Hatter	topo+baixo	1421		nao	nao	?	?	SEM TEXTO PTBR
31089	C_Exploding_Wave_Sca	meio	1500	[Visual] Fúria dos Shuras	sim	sim	ok	ok	PRONTO
31090	C_Angeling_Wanna_Fly	topo	348		nao	nao	ok	ok	SEM TEXTO PTBR
